estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily_cases_moving average,daily_deaths_moving average,sum_of_daily_cases_week,sum_of_daily_deaths_week
SC,2021-01-05,502785,3875,5420,44,2407.1428571428573,37.0,16850.0,259.0
SC,2021-01-06,506897,4112,5482,62,2546.8571428571427,39.42857142857143,17828.0,276.0
SC,2021-01-07,511329,4432,5522,40,2678.0,38.42857142857143,18746.0,269.0
SC,2021-01-08,515209,3880,5584,62,2966.0,44.857142857142854,20762.0,314.0
SC,2021-01-09,518805,3596,5611,27,3183.0,45.285714285714285,22281.0,317.0
SC,2021-01-10,520577,1772,5637,26,3318.8571428571427,46.142857142857146,23232.0,323.0
SC,2021-01-11,522478,1901,5677,40,3366.8571428571427,43.0,23568.0,301.0
SC,2021-01-12,526024,3546,5707,30,3319.8571428571427,41.0,23239.0,287.0
SC,2021-01-13,529389,3365,5765,58,3213.1428571428573,40.42857142857143,22492.0,283.0
SC,2021-01-14,533338,3949,5794,29,3144.1428571428573,38.857142857142854,22009.0,272.0
SC,2021-01-15,537036,3698,5836,42,3118.1428571428573,36.0,21827.0,252.0
SC,2021-01-16,540342,3306,5867,31,3076.714285714286,36.57142857142857,21537.0,256.0
SC,2021-01-17,541745,1403,5886,19,3024.0,35.57142857142857,21168.0,249.0
SC,2021-01-18,543389,1644,5919,33,2987.285714285714,34.57142857142857,20911.0,242.0
SC,2021-01-19,546522,3133,5969,50,2928.285714285714,37.42857142857143,20498.0,262.0
SC,2021-01-20,549579,3057,5988,19,2884.285714285714,31.857142857142858,20190.0,223.0
SC,2021-01-21,552310,2731,6036,48,2710.285714285714,34.57142857142857,18972.0,242.0
SC,2021-01-22,555148,2838,6061,25,2587.4285714285716,32.142857142857146,18112.0,225.0
SC,2021-01-23,557774,2626,6097,36,2490.285714285714,32.857142857142854,17432.0,230.0
SC,2021-01-24,558975,1201,6124,27,2461.4285714285716,34.0,17230.0,238.0
SC,2021-01-25,561382,2407,6163,39,2570.4285714285716,34.857142857142854,17993.0,244.0
SC,2021-01-26,564163,2781,6205,42,2520.1428571428573,33.714285714285715,17641.0,236.0
SC,2021-01-27,567112,2949,6228,23,2504.714285714286,34.285714285714285,17533.0,240.0
SC,2021-01-28,569676,2564,6264,36,2480.8571428571427,32.57142857142857,17366.0,228.0
SC,2021-01-29,573104,3428,6298,34,2565.1428571428573,33.857142857142854,17956.0,237.0
SC,2021-01-30,575616,2512,6325,27,2548.8571428571427,32.57142857142857,17842.0,228.0
SC,2021-01-31,576815,1199,6340,15,2548.5714285714284,30.857142857142858,17840.0,216.0
SC,2021-02-01,578550,1735,6363,23,2452.5714285714284,28.571428571428573,17168.0,200.0
SC,2021-02-02,581352,2802,6416,53,2455.5714285714284,30.142857142857142,17189.0,211.0
SC,2021-02-03,584537,3185,6445,29,2489.285714285714,31.0,17425.0,217.0
SC,2021-02-04,587428,2891,6466,21,2536.0,28.857142857142858,17752.0,202.0
SC,2021-02-05,590449,3021,6490,24,2477.8571428571427,27.428571428571427,17345.0,192.0
SC,2021-02-06,593172,2723,6510,20,2508.0,26.428571428571427,17556.0,185.0
SC,2021-02-07,594747,1575,6524,14,2561.714285714286,26.285714285714285,17932.0,184.0
SC,2021-02-08,595952,1205,6557,33,2486.0,27.714285714285715,17402.0,194.0
SC,2021-02-09,598737,2785,6601,44,2483.5714285714284,26.428571428571427,17385.0,185.0
SC,2021-02-10,601833,3096,6626,25,2470.8571428571427,25.857142857142858,17296.0,181.0
SC,2021-02-11,605183,3350,6650,24,2536.4285714285716,26.285714285714285,17755.0,184.0
SC,2021-02-12,608544,3361,6686,36,2585.0,28.0,18095.0,196.0
SC,2021-02-13,611299,2755,6716,30,2589.5714285714284,29.428571428571427,18127.0,206.0
SC,2021-02-14,613164,1865,6727,11,2631.0,29.0,18417.0,203.0
SC,2021-02-15,615441,2277,6746,19,2784.1428571428573,27.0,19489.0,189.0
SC,2021-02-16,619198,3757,6778,32,2923.0,25.285714285714285,20461.0,177.0
SC,2021-02-17,622727,3529,6804,26,2984.8571428571427,25.428571428571427,20894.0,178.0
SC,2021-02-18,627386,4659,6844,40,3171.8571428571427,27.714285714285715,22203.0,194.0
SC,2021-02-19,631868,4482,6891,47,3332.0,29.285714285714285,23324.0,205.0
SC,2021-02-20,636445,4577,6929,38,3592.285714285714,30.428571428571427,25146.0,213.0
SC,2021-02-21,638984,2539,6961,32,3688.5714285714284,33.42857142857143,25820.0,234.0
SC,2021-02-22,641840,2856,6988,27,3771.285714285714,34.57142857142857,26399.0,242.0
SC,2021-02-23,648017,6177,7044,56,4117.0,38.0,28819.0,266.0
SC,2021-02-24,652895,4878,7114,70,4309.714285714285,44.285714285714285,30168.0,310.0
SC,2021-02-25,657649,4754,7165,51,4323.285714285715,45.857142857142854,30263.0,321.0
SC,2021-02-26,663699,6050,7242,77,4547.285714285715,50.142857142857146,31831.0,351.0
SC,2021-02-27,668811,5112,7314,72,4623.714285714285,55.0,32366.0,385.0
SC,2021-02-28,670603,1792,7358,44,4517.0,56.714285714285715,31619.0,397.0
SC,2021-03-01,675577,4974,7438,80,4819.571428571428,64.28571428571429,33737.0,450.0
SC,2021-03-02,681391,5814,7524,86,4767.714285714285,68.57142857142857,33374.0,480.0
SC,2021-03-03,688600,7209,7618,94,5100.714285714285,72.0,35705.0,504.0
SC,2021-03-04,694274,5674,7709,91,5232.142857142857,77.71428571428571,36625.0,544.0
SC,2021-03-05,700127,5853,7816,107,5204.0,82.0,36428.0,574.0
SC,2021-03-06,705760,5633,7894,78,5278.428571428572,82.85714285714286,36949.0,580.0
SC,2021-03-07,707501,1741,7964,70,5271.142857142857,86.57142857142857,36898.0,606.0
SC,2021-03-08,709077,1576,8062,98,4785.714285714285,89.14285714285714,33500.0,624.0
SC,2021-03-09,712063,2986,8170,108,4381.714285714285,92.28571428571429,30672.0,646.0
SC,2021-03-10,711953,-110,8277,107,3336.1428571428573,94.14285714285714,23353.0,659.0
SC,2021-03-11,717454,5501,8377,100,3311.4285714285716,95.42857142857143,23180.0,668.0
SC,2021-03-12,724107,6653,8502,125,3425.714285714286,98.0,23980.0,686.0
SC,2021-03-13,728567,4460,8615,113,3258.1428571428573,103.0,22807.0,721.0
SC,2021-03-14,730968,2401,8695,80,3352.4285714285716,104.42857142857143,23467.0,731.0
SC,2021-03-15,733309,2341,8791,96,3461.714285714286,104.14285714285714,24232.0,729.0
SC,2021-03-16,740856,7547,8958,167,4113.285714285715,112.57142857142857,28793.0,788.0
SC,2021-03-17,746620,5764,9121,163,4952.428571428572,120.57142857142857,34667.0,844.0
SC,2021-03-18,752060,5440,9247,126,4943.714285714285,124.28571428571429,34606.0,870.0
SC,2021-03-19,757007,4947,9381,134,4700.0,125.57142857142857,32900.0,879.0
SC,2021-03-20,761196,4189,9471,90,4661.285714285715,122.28571428571429,32629.0,856.0
SC,2021-03-21,764299,3103,9539,68,4761.571428571428,120.57142857142857,33331.0,844.0
SC,2021-03-22,767652,3353,9651,112,4906.142857142857,122.85714285714286,34343.0,860.0
SC,2021-03-23,774409,6757,9833,182,4793.285714285715,125.0,33553.0,875.0
SC,2021-03-24,778711,4302,9921,88,4584.428571428572,114.28571428571429,32091.0,800.0
SC,2021-03-25,786197,7486,10108,187,4876.714285714285,123.0,34137.0,861.0
SC,2021-03-26,790362,4165,10318,210,4765.0,133.85714285714286,33355.0,937.0
SC,2021-03-27,793856,3494,10419,101,4665.714285714285,135.42857142857142,32660.0,948.0
SC,2021-03-28,795391,1535,10482,63,4441.714285714285,134.71428571428572,31092.0,943.0
SC,2021-03-29,798076,2685,10594,112,4346.285714285715,134.71428571428572,30424.0,943.0
SC,2021-03-30,802998,4922,10752,158,4084.1428571428573,131.28571428571428,28589.0,919.0
SC,2021-03-31,806929,3931,10885,133,4031.1428571428573,137.71428571428572,28218.0,964.0
SC,2021-04-01,810787,3858,11023,138,3512.8571428571427,130.71428571428572,24590.0,915.0
SC,2021-04-02,813871,3084,11125,102,3358.4285714285716,115.28571428571429,23509.0,807.0
SC,2021-04-03,815113,1242,11189,64,3036.714285714286,110.0,21257.0,770.0
SC,2021-04-04,816540,1427,11243,54,3021.285714285714,108.71428571428571,21149.0,761.0
SC,2021-04-05,817884,1344,11324,81,2829.714285714286,104.28571428571429,19808.0,730.0
SC,2021-04-06,821952,4068,11548,224,2707.714285714286,113.71428571428571,18954.0,796.0
SC,2021-04-07,825860,3908,11613,65,2704.4285714285716,104.0,18931.0,728.0
SC,2021-04-08,829444,3584,11759,146,2665.285714285714,105.14285714285714,18657.0,736.0
SC,2021-04-09,832834,3390,11874,115,2709.0,107.0,18963.0,749.0
SC,2021-04-10,834212,1378,11966,92,2728.4285714285716,111.0,19099.0,777.0
SC,2021-04-11,834448,236,12016,50,2558.285714285714,110.42857142857143,17908.0,773.0
SC,2021-04-12,839135,4687,12099,83,3035.8571428571427,110.71428571428571,21251.0,775.0
SC,2021-04-13,842461,3326,12231,132,2929.8571428571427,97.57142857142857,20509.0,683.0
SC,2021-04-14,845367,2906,12313,82,2786.714285714286,100.0,19507.0,700.0
SC,2021-04-15,848672,3305,12409,96,2746.8571428571427,92.85714285714286,19228.0,650.0
SC,2021-04-16,852350,3678,12480,71,2788.0,86.57142857142857,19516.0,606.0
SC,2021-04-17,854727,2377,12541,61,2930.714285714286,82.14285714285714,20515.0,575.0
SC,2021-04-18,855902,1175,12582,41,3064.8571428571427,80.85714285714286,21454.0,566.0
SC,2021-04-19,857875,1973,12664,82,2677.1428571428573,80.71428571428571,18740.0,565.0
SC,2021-04-20,861159,3284,12760,96,2671.1428571428573,75.57142857142857,18698.0,529.0
SC,2021-04-21,863842,2683,12842,82,2639.285714285714,75.57142857142857,18475.0,529.0
SC,2021-04-22,865550,1708,12916,74,2411.1428571428573,72.42857142857143,16878.0,507.0
SC,2021-04-23,868607,3057,13014,98,2322.4285714285716,76.28571428571429,16257.0,534.0
SC,2021-04-24,871982,3375,13085,71,2465.0,77.71428571428571,17255.0,544.0
SC,2021-04-25,873102,1120,13119,34,2457.1428571428573,76.71428571428571,17200.0,537.0
SC,2021-04-26,874770,1668,13190,71,2413.5714285714284,75.14285714285714,16895.0,526.0
SC,2021-04-27,878215,3445,13301,111,2436.5714285714284,77.28571428571429,17056.0,541.0
SC,2021-04-28,881152,2937,13389,88,2472.8571428571427,78.14285714285714,17310.0,547.0
SC,2021-04-29,884451,3299,13461,72,2700.1428571428573,77.85714285714286,18901.0,545.0
SC,2021-04-30,887935,3484,13534,73,2761.1428571428573,74.28571428571429,19328.0,520.0
SC,2021-05-01,890577,2642,13592,58,2656.4285714285716,72.42857142857143,18595.0,507.0
SC,2021-05-02,891697,1120,13628,36,2656.4285714285716,72.71428571428571,18595.0,509.0
SC,2021-05-03,893367,1670,13674,46,2656.714285714286,69.14285714285714,18597.0,484.0
SC,2021-05-04,896446,3079,13791,117,2604.4285714285716,70.0,18231.0,490.0
SC,2021-05-05,899768,3322,13859,68,2659.4285714285716,67.14285714285714,18616.0,470.0
SC,2021-05-06,903194,3426,13931,72,2677.5714285714284,67.14285714285714,18743.0,470.0
